Title,Price,Location,Year,Link,Mileage,Fuel,Engine,Transmission,Last_updated,Image_url
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 36 lacs,Karachi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-10007961,"91,000 km",Petrol,1300 cc,Automatic,Updated 11 days ago,https://cache2.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-automatic-2016-120479171.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 38 lacs,Swabi,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-swabi-10007954,"119,000 km",Petrol,1300 cc,Manual,Updated 11 days ago,https://cache3.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2014-120478966.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 39.6 lacs,Mardan,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-mardan-10007941,"150,000 km",Petrol,1300 cc,Automatic,Updated 11 days ago,https://cache2.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-automatic-2016-120478558.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 31 lacs,Gujrat,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-gujrat-10007790,"118,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache4.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2013-120476156.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 34.5 lacs,Dinga,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-dinga-10007776,"166,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache3.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2015-120475435.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 31.5 lacs,Karachi,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-10007464,"108,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache4.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2014-120470670.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 29 lacs,Sargodha,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-sargodha-10007463,"125,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache2.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2013-120470194.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 30 lacs,Sialkot,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-sialkot-10007425,"200,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache3.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2013-120470051.webp
Toyota Corolla  2014 GLi Automatic Limited Edition 1.6 VVTi,PKR 33 lacs,Lahore,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-10007361,"128,000 km",Petrol,1600 cc,Automatic,Updated 12 days ago,https://cache4.pakwheels.com/ad_pictures/1204/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2014-120469001.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 35.25 lacs,Mandi bahauddin,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-mandi-bahauddin-10007301,"222,800 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache3.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2016-120468359.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 28.7 lacs,Multan,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-multan-9974321,"126,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache1.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2014-120461655.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 34.9 lacs,Multan,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-multan-10006860,"90,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache1.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2016-120460955.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 25.4 lacs,Bhakkar,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-bhakkar-9674697,"105,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache1.pakwheels.com/ad_pictures/1153/toyota-corolla-gli-vvti-2013-115319177.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 24.5 lacs,Risalpur,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-risalpur-10006589,"160,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache1.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2013-120457207.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 33.5 lacs,Islamabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10006494,"107,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache1.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2015-120455787.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 37 lacs,Faisalabad,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-faisalabad-10006206,"145,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache3.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2016-120451676.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 37 lacs,Karachi,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-9654124,"58,000 km",Petrol,1300 cc,Automatic,Updated 12 days ago,https://cache3.pakwheels.com/ad_pictures/1150/toyota-corolla-gli-vvti-automatic-2015-115016356.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 33.5 lacs,Islamabad,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10006173,"92,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache4.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2013-120450949.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 36 lacs,Karachi,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-10006043,"116,000 km",Petrol,1300 cc,Automatic,Updated 12 days ago,https://cache1.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-automatic-2015-120448998.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 35.5 lacs,Hafizabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-hafizabad-10005965,"107,660 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache3.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2015-120447577.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 29.5 lacs,Ahmed Pur East,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-ahmed-pur-east-10005824,"172,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache4.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2015-120445738.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 36 lacs,Karachi,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-10005795,"52,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache4.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2015-120445603.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 35.4 lacs,Sialkot,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-sialkot-10005736,"97,000 km",Petrol,1300 cc,Automatic,Updated 12 days ago,https://cache2.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-automatic-2015-120444670.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 29 lacs,Muzaffar Gargh,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-muzaffar-gargh-9783280,"270,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache1.pakwheels.com/ad_pictures/1169/toyota-corolla-gli-vvti-2014-116973133.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 29.65 lacs,Faisalabad,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-faisalabad-10005526,"150,500 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache2.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2013-120441615.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 34 lacs,Hafizabad,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-hafizabad-10005382,"129,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache2.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2016-120439323.webp
Toyota Corolla  2013 GLi Automatic 1.6 VVTi,PKR 32.5 lacs,Karachi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-10005326,"89,000 km",Petrol,1600 cc,Automatic,Updated 12 days ago,https://cache2.pakwheels.com/ad_pictures/1204/toyota-corolla-1-6-gli-automatic-2013-120438189.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 42.5 lacs,Attock,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-attock-10005181,"147,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache3.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2016-120436285.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 40 lacs,Sialkot,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-sialkot-10005159,"126,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache3.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2015-120436129.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 42.5 lacs,Islamabad,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10004977,"90,000 km",Petrol,1300 cc,Automatic,Updated 12 days ago,https://cache4.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-automatic-2016-120432559.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 31.8 lacs,Jhudo,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-jhudo-10004612,"120,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache4.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2013-120426412.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 35.5 lacs,Lahore,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-10004492,"167,408 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache4.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2015-120333593.webp
Toyota Corolla  2014 GLi Automatic 1.6 VVTi,PKR 32 lacs,Multan,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-multan-10004254,"149,000 km",Petrol,1600 cc,Automatic,Updated 12 days ago,https://cache4.pakwheels.com/ad_pictures/1204/toyota-corolla-1-6-gli-automatic-2014-120420452.webp
Toyota Corolla  2013 GLi Limited Edition 1.3 VVTi,PKR 26.5 lacs,Mian Wali,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-mian-wali-10004101,"185,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache1.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-limited-edition-2013-120417212.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 33 lacs,Multan,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-multan-10003733,"100,000 km",Petrol,1300 cc,Manual,Updated 12 days ago,https://cache4.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2016-120412116.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 32 lacs,Karachi,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-10003615,"178,000 km",Petrol,1300 cc,Automatic,Updated 13 days ago,https://cache1.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-automatic-2015-120410116.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 34.2 lacs,Mandi bahauddin,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-mandi-bahauddin-10003344,"154,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache1.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2014-120405467.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 36.5 lacs,Karachi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-10003258,"138,000 km",Petrol,1300 cc,Automatic,Updated 13 days ago,https://cache3.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-automatic-2016-120403988.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 28.5 lacs,Gujranwala,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-gujranwala-10003165,"152,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache4.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2013-120402843.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 30.7 lacs,Karachi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-9975911,"82,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache2.pakwheels.com/ad_pictures/1199/toyota-corolla-gli-vvti-2016-119970857.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 32 lacs,Hyderabad,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-hyderabad-10003082,"120,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache1.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2016-120400696.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 33.5 lacs,Sheikhupura,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-sheikhupura-10001394,"116,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache4.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2015-120374707.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 25.85 lacs,Sheikhupura,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-sheikhupura-10002457,"199,600 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache2.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2013-120390013.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 40 lacs,Sargodha,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-sargodha-10002484,"130,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache2.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2016-120390435.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 36.5 lacs,Islamabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10002409,"126,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache3.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2015-120389223.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 39.95 lacs,Rawalpindi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-rawalpindi-9899016,"133,000 km",Petrol,1300 cc,Automatic,Updated 13 days ago,https://cache2.pakwheels.com/ad_pictures/1187/toyota-corolla-gli-vvti-automatic-2016-118769227.webp
Toyota Corolla  2013 GLi Automatic Limited Edition 1.6 VVTi,PKR 31 lacs,Karachi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-10002124,"104,000 km",Petrol,1600 cc,Automatic,Updated 13 days ago,https://cache1.pakwheels.com/ad_pictures/1203/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-120385067.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 26 lacs,Islamabad,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-9697646,"132,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache1.pakwheels.com/ad_pictures/1156/toyota-corolla-gli-vvti-2013-115666323.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 35 lacs,Peshawar,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-peshawar-10001846,"93,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache1.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2015-120380803.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 27 lacs,Quetta,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-quetta-10001569,"120,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache3.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2013-120377080.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 41.9 lacs,Lahore,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-10001427,"109,478 km",Petrol,1300 cc,Automatic,Updated 13 days ago,https://cache3.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-automatic-2016-120374973.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 45.5 lacs,Gujrat,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-gujrat-9818681,"103,000 km",Petrol,1300 cc,Automatic,Updated 13 days ago,https://cache2.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-automatic-2016-120374431.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 31.5 lacs,Faisalabad,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-faisalabad-10001186,"198,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache4.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2014-120369429.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 34.5 lacs,Karachi,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-10000632,"77,653 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache3.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2015-120363377.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 35.5 lacs,Multan,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-multan-9900533,"68,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache2.pakwheels.com/ad_pictures/1187/toyota-corolla-gli-vvti-2014-118793887.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 36.5 lacs,Peshawar,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-peshawar-10000794,"230,000 km",Petrol,1300 cc,Automatic,Updated 13 days ago,https://cache3.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-automatic-2015-120365925.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 38 lacs,Peshawar,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-peshawar-10000460,"60,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache2.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2013-120360401.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 26.5 lacs,Karachi,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-10000173,"102,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache2.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2014-120355847.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 33.5 lacs,Hyderabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-hyderabad-10000142,"106,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache2.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2015-120355426.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 34.5 lacs,Quetta,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-quetta-9999887,"86,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache1.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2016-120352022.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 38.3 lacs,Sara-E-Alamgir,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-sara-e-alamgir-9999440,"61,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache1.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2016-120344202.webp
Toyota Corolla  2013 GLi Limited Edition 1.3 VVTi,PKR 30.5 lacs,Rawalpindi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-rawalpindi-9878852,"94,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache1.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-limited-edition-2013-119602388.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 33.5 lacs,Karachi,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-9792685,"104,000 km",Petrol,1300 cc,Automatic,Updated 13 days ago,https://cache1.pakwheels.com/ad_pictures/1171/toyota-corolla-gli-vvti-automatic-2015-117118556.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 38.4 lacs,Rawalpindi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-rawalpindi-9999417,"86,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache2.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2016-120344374.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 34 lacs,Sargodha,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-sargodha-9990963,"150,000 km",Petrol,1300 cc,Manual,Updated 13 days ago,https://cache4.pakwheels.com/ad_pictures/1202/toyota-corolla-gli-vvti-2015-120211855.webp
Toyota Corolla  2014 GLi Automatic 1.3 VVTi,PKR 31.7 lacs,Peshawar,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-peshawar-9999356,"140,000 km",Petrol,1300 cc,Automatic,Updated 13 days ago,https://cache2.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-automatic-2014-120343146.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 25.8 lacs,Karachi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-9999046,"130,000 km",Petrol,1300 cc,Manual,Updated 14 days ago,https://cache4.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2013-120338070.webp
Toyota Corolla  2013 GLi Automatic Limited Edition 1.6 VVTi,PKR 32.5 lacs,Jhelum,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-jhelum-9998915,"173,000 km",Petrol,1600 cc,Automatic,Updated 14 days ago,https://cache2.pakwheels.com/ad_pictures/1203/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-120335994.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 30 lacs,Dinga,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-dinga-9888175,"238,000 km",Petrol,1300 cc,Manual,Updated 14 days ago,https://cache1.pakwheels.com/ad_pictures/1185/toyota-corolla-gli-vvti-2014-118593129.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 31.25 lacs,Gujrat,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-gujrat-9998776,150 km,Petrol,1300 cc,Manual,Updated 14 days ago,https://cache3.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2013-120333990.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 35.5 lacs,Islamabad,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-9998762,"69,000 km",Petrol,1300 cc,Manual,Updated 14 days ago,https://cache3.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-2014-120333784.webp
